"No.","Time","Source","Destination","Protocol","Length","Info"
"349","29.318427358","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"351","29.318518900","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"352","29.318519010","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"353","29.318613397","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"354","29.318716300","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"355","29.318716410","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"356","29.318716430","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"357","29.318783857","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"358","29.318863796","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"359","29.318863867","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"360","29.318907578","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"362","29.318944658","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"363","29.318985925","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"364","29.321678833","172.217.22.99","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"365","29.322001568","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"366","29.322001788","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"367","29.322302311","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"369","29.348475921","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"370","29.355825026","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"371","29.355825457","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"372","29.355825477","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"373","29.355990015","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"374","29.355990095","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"375","29.355990125","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"376","29.355990155","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"377","29.356092527","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"378","29.356092597","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"379","29.356092627","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"380","29.356178539","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"381","29.356257737","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"382","29.356257837","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"383","29.356367813","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"384","29.356367944","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"385","29.356367994","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"386","29.356475154","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"387","29.356475205","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"388","29.356475255","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"389","29.356988306","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"390","29.356988587","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"391","29.356988607","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"392","29.356988627","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"396","29.361338946","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"397","29.361339407","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"398","29.362521888","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"399","29.365077849","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"400","29.365078300","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
