"No.","Time","Source","Destination","Protocol","Length","Info"
"18377","109.761954351","10.0.2.15","157.240.0.60","QUIC","78","Protected Payload (KP0), DCID=831d008c1e0ac9ca"
"18378","109.809441960","157.240.0.60","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"18379","110.046994660","10.0.2.15","142.251.37.78","QUIC","815","Protected Payload (KP0), DCID=f6ba72b68054b9a7"
"18380","110.105313128","10.0.2.15","142.251.37.78","QUIC","815","Protected Payload (KP0), DCID=f6ba72b68054b9a7"
"18381","110.114998463","142.251.37.78","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"18382","110.115397938","10.0.2.15","142.251.37.78","QUIC","76","Protected Payload (KP0), DCID=f6ba72b68054b9a7"
"18383","110.124398022","142.251.37.78","10.0.2.15","QUIC","69","Protected Payload (KP0)"
"18384","110.135556606","142.251.37.78","10.0.2.15","QUIC","112","Protected Payload (KP0)"
"18385","110.135890132","142.251.37.78","10.0.2.15","QUIC","65","Protected Payload (KP0)"
"18386","110.135938773","10.0.2.15","142.251.37.78","QUIC","81","Protected Payload (KP0), DCID=f6ba72b68054b9a7"
"18387","110.135988366","10.0.2.15","142.251.37.78","QUIC","76","Protected Payload (KP0), DCID=f6ba72b68054b9a7"
"18388","110.157428239","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"18389","114.572857874","10.0.2.15","8.8.8.8","DNS","92","Standard query 0x2f8a A update.googleapis.com OPT"
"18390","114.572954505","10.0.2.15","8.8.8.8","DNS","92","Standard query 0xcfe5 HTTPS update.googleapis.com OPT"
"18391","114.600853495","8.8.8.8","10.0.2.15","DNS","108","Standard query response 0x2f8a A update.googleapis.com A 142.251.37.67 OPT"
"18392","114.601508574","8.8.8.8","10.0.2.15","DNS","149","Standard query response 0xcfe5 HTTPS update.googleapis.com SOA ns1.google.com OPT"
"18393","114.602174303","10.0.2.15","142.251.37.67","QUIC","1292","Initial, DCID=cedaf1f8f3018828, PKN: 1, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING, PING, PADDING, PING"
"18394","114.604681306","10.0.2.15","142.251.37.67","QUIC","119","0-RTT, DCID=cedaf1f8f3018828"
"18395","114.655728322","142.251.37.67","10.0.2.15","QUIC","1292","Initial, SCID=cedaf1f8f3018828, PKN: 1, ACK, PADDING"
"18396","114.694885864","142.251.37.67","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"18397","114.695069338","142.251.37.67","10.0.2.15","QUIC","852","Protected Payload (KP0)"
"18398","114.695255517","142.251.37.67","10.0.2.15","QUIC","210","Protected Payload (KP0)"
"18399","114.695359001","142.251.37.67","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"18400","114.695781714","10.0.2.15","142.251.37.67","QUIC","121","Handshake, DCID=cedaf1f8f3018828"
"18401","114.695918902","10.0.2.15","142.251.37.67","QUIC","73","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18402","114.696157279","10.0.2.15","142.251.37.67","QUIC","1288","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18403","114.696173890","10.0.2.15","142.251.37.67","QUIC","1292","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18404","114.696183237","10.0.2.15","142.251.37.67","QUIC","1292","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18405","114.696240094","10.0.2.15","142.251.37.67","QUIC","1292","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18406","114.696250894","10.0.2.15","142.251.37.67","QUIC","1292","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18407","114.696260132","10.0.2.15","142.251.37.67","QUIC","1125","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18408","114.714696108","142.251.37.67","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"18409","114.720125844","142.251.37.67","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"18410","114.720459781","10.0.2.15","142.251.37.67","QUIC","74","Protected Payload (KP0), DCID=cedaf1f8f3018828"
"18411","114.720503363","142.251.37.67","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"18412","114.720967393","142.251.37.67","10.0.2.15","QUIC","67","Protected Payload (KP0)"
