"No.","Time","Source","Destination","Protocol","Length","Info"
"595","78.078733524","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"596","78.078885344","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"597","78.078951844","10.0.2.15","213.57.24.97","QUIC","76","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"598","78.079733705","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"599","78.079827229","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"600","78.079827309","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"601","78.079956221","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"602","78.091888625","10.0.2.15","213.57.24.97","QUIC","77","Protected Payload (KP0), DCID=9b81000a3ca556f8"
"603","78.106426140","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"604","78.690414944","157.240.0.60","10.0.2.15","TLSv1.2","131","Application Data"
"605","78.690462261","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1732 Ack=9976 Win=62780 Len=0"
"606","80.337310778","157.240.0.60","10.0.2.15","TLSv1.2","317","Application Data"
"607","80.337351906","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1732 Ack=10239 Win=62780 Len=0"
"608","80.419693357","10.0.2.15","157.240.0.60","TLSv1.2","145","Application Data"
"609","80.420210173","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=10239 Ack=1823 Win=65535 Len=0"
"610","80.475930127","10.0.2.15","157.240.0.60","TLSv1.2","157","Application Data"
"611","80.476312077","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=10239 Ack=1926 Win=65535 Len=0"
"612","80.636326505","157.240.0.60","10.0.2.15","TLSv1.2","144","Application Data"
"613","80.636354340","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1926 Ack=10329 Win=62780 Len=0"
"614","81.374765025","157.240.0.60","10.0.2.15","TLSv1.2","131","Application Data"
"615","81.374825004","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1926 Ack=10406 Win=62780 Len=0"
"616","85.540757756","157.240.0.60","10.0.2.15","TLSv1.2","131","Application Data"
"617","85.540790570","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1926 Ack=10483 Win=62780 Len=0"
"620","87.089904789","157.240.0.60","10.0.2.15","TLSv1.2","398","Application Data"
"621","87.089938325","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=1926 Ack=10827 Win=62780 Len=0"
"622","87.207744744","10.0.2.15","157.240.0.60","TLSv1.2","145","Application Data"
"623","87.208173251","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=10827 Ack=2017 Win=65535 Len=0"
"624","87.261440671","10.0.2.15","157.240.0.60","TLSv1.2","157","Application Data"
"625","87.262020238","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=10827 Ack=2120 Win=65535 Len=0"
"626","87.423454920","157.240.0.60","10.0.2.15","TLSv1.2","144","Application Data"
"627","87.423489877","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=2120 Ack=10917 Win=62780 Len=0"
"628","87.581875886","157.240.0.60","10.0.2.15","TLSv1.2","131","Application Data"
"629","87.582031513","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=2120 Ack=10994 Win=62780 Len=0"
"630","90.670082172","157.240.0.60","10.0.2.15","TLSv1.2","131","Application Data"
"631","90.670159299","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=2120 Ack=11071 Win=62780 Len=0"
"632","92.602182601","157.240.0.60","10.0.2.15","TLSv1.2","365","Application Data"
"633","92.602216346","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=2120 Ack=11382 Win=62780 Len=0"
"634","92.707195969","10.0.2.15","157.240.0.60","TLSv1.2","145","Application Data"
"635","92.707530312","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=11382 Ack=2211 Win=65535 Len=0"
"636","92.769408424","10.0.2.15","157.240.0.60","TLSv1.2","157","Application Data"
"637","92.769784376","157.240.0.60","10.0.2.15","TCP","60","443  >  56326 [ACK] Seq=11382 Ack=2314 Win=65535 Len=0"
"638","92.933641992","157.240.0.60","10.0.2.15","TLSv1.2","144","Application Data"
"639","92.933685073","10.0.2.15","157.240.0.60","TCP","54","56326  >  443 [ACK] Seq=2314 Ack=11472 Win=62780 Len=0"
